Time,x,y,z
1710446134.581862,2.3784434832041783,-6.048121920343852,-0.0029621827365745447
1710446134.5985436,2.4244749378212775,-6.043663965617183,-0.003301105250707323
1710446134.614489,2.470009615833396,-6.03843558124342,-0.003726499319504573
1710446134.6316602,2.516049263812103,-6.033501965548295,-0.004295030666997559
1710446134.6479285,2.561707207443158,-6.027682388387892,-0.004866893453849046
1710446134.6648471,2.607723979827708,-6.022013770725231,-0.005393149552889301
1710446134.6810918,2.6533825419451085,-6.0156644627897045,-0.005863487273783519
1710446134.6978633,2.699344963690155,-6.009396801802553,-0.006237113725041853
1710446134.7148848,2.7454686348783706,-6.0030676673535135,-0.006171904668779942
1710446134.7308035,2.7908169233083324,-5.995680117131967,-0.00573364225893746
1710446134.7480998,2.8363837532730507,-5.989027859320199,-0.004965400693458761
1710446134.7653813,2.881085187580747,-5.982935682143794,-0.0035913599012269166
1710446134.781516,2.9253873806130124,-5.975500597026561,-0.0016081560100488887
1710446134.7977884,2.9713474999589833,-5.966486441164504,0.0006222025198019576
1710446134.8145306,3.0185903600295894,-5.956550546970106,0.002752155329843271
1710446134.8306606,3.065785957188577,-5.945533175864672,0.004210835193687986
1710446134.848257,3.1133466914297223,-5.934755522735577,0.004997169715180909
1710446134.8646262,3.158956334590392,-5.923512730957447,0.0050823227500043314
1710446134.8815417,3.2044972089296953,-5.912099140665849,0.004427023560535484
1710446134.898699,3.2502511571674906,-5.900132217041262,0.003357005274165869
1710446134.9146435,3.294977912354126,-5.887522953806808,0.0015074456205639538
1710446134.931566,3.339701436282447,-5.875656750352127,-0.001829290586869938
1710446134.9484332,3.383866670213333,-5.865086517400741,-0.00538398322112345
1710446134.9649525,3.4279063109947425,-5.855521850089495,-0.008717456766921766
1710446134.9810715,3.472376918547386,-5.845337066407505,-0.011418382280512918
1710446134.9976912,3.5176093047286656,-5.835157624492589,-0.01283960134639862
1710446135.0147867,3.5628465881023113,-5.825787849096514,-0.013448320183928665
1710446135.0316415,3.6089836848456316,-5.816254296200766,-0.012572424104755784
1710446135.0478601,3.656240762884981,-5.80541179216256,-0.010698397445753963
1710446135.0650725,3.704702211521084,-5.794888740896016,-0.008436753317718966
1710446135.0813766,3.7520866441554874,-5.783371007273532,-0.006102631527538248
1710446135.098275,3.799748844326721,-5.771318714373629,-0.003725329059567906
1710446135.1147892,3.8463331343726925,-5.758365969588435,-0.0017433452711270543
1710446135.1314514,3.892156505891372,-5.74507055970463,-0.00021525099557848795
1710446135.1482897,3.9373750639797405,-5.73112460292268,0.0008053233603323008
1710446135.1653097,3.9821876305143187,-5.716549507161908,0.0013442238743574242
1710446135.1811996,4.02590992928513,-5.70068111464366,0.0013976947891167098
1710446135.198029,4.069868500696483,-5.6845621819745595,0.0009649661135543904
1710446135.2146897,4.113491396412571,-5.667705515306909,0.0002461610776178509
1710446135.2308009,4.156689376586724,-5.650110451422041,-0.0007938997952295961
1710446135.2478175,4.200304013231798,-5.632510332191704,-0.0020240442163554514
